#	Atomic	number	Z=	34	Date:31-10-2019											
																
#	Number	Shelli	2Ji	Eigi	--->	Shellf	2Jf	Eigf	Energy(eV)	BranchingRatio	LevelRadYield	Intensity(eV)	Weight(%)	RadWidth(eV)	AugWidth(eV)	TotWidth(eV)
	195	K1K1	2	1	--->	K1M2	2	10	12946.27	0.01013356	0.5980881	15.69285	20	4.054426	2.724552	6.778979
	196	K1K1	2	1	--->	K1M2	2	11	12945.69	0.007576654	0.5980881	11.7327	20	3.907971	2.626135	6.534106
	197	K1K1	2	1	--->	K1M2	2	12	12945.54	0.000384361	0.5980881	0.5951877	20	4.093332	2.750697	6.844028
	198	K1K1	2	1	--->	K1M2	2	13	12943.12	0.000413211	0.5980881	0.6397434	20	4.254744	2.859165	7.11391
	199	K1K1	2	1	--->	K1M2	2	14	12941.62	4.20702E-06	0.5980881	0.00651266	20	4.154497	2.791799	6.946297
	200	K1K1	2	1	--->	K1M2	4	9	12947.05	0.004280956	0.5980881	6.629896	20	4.007325	2.692901	6.700226
	201	K1K1	2	1	--->	K1M2	4	10	12946.29	0.01352484	0.5980881	20.94464	20	4.117707	2.767077	6.884784
	202	K1K1	2	1	--->	K1M2	4	11	12945.88	0.011723	0.5980881	18.15372	20	4.076832	2.739609	6.816441
	203	K1K1	2	1	--->	K1M2	4	12	12945.04	0.00527111	0.5980881	8.162078	20	4.220613	2.836229	7.056842
	204	K1K1	2	1	--->	K1M2	4	13	12943.54	0.007482804	0.5980881	11.58544	20	4.288998	2.882183	7.171182
	205	K1K1	2	1	--->	K1M3	0	1	12955.29	0.000184318	0.5980881	0.2856341	20	4.298707	2.888708	7.187415
	206	K1K1	2	1	--->	K1M3	0	2	12952.54	0.003086546	0.5980881	4.782148	20	4.232413	2.844158	7.076571
	207	K1K1	2	1	--->	K1M3	0	3	12950.74	0.001309867	0.5980881	2.029163	20	3.94138	2.648586	6.589966
	208	K1K1	2	1	--->	K1M3	2	1	12955.15	0.000416834	0.5980881	0.6459527	20	4.286177	2.880288	7.166465
	209	K1K1	2	1	--->	K1M3	2	2	12953.43	3.48706E-05	0.5980881	0.05403054	20	4.218014	2.834482	7.052496
	210	K1K1	2	1	--->	K1M3	2	3	12952.79	0.002607028	0.5980881	4.03928	20	4.24261	2.85101	7.09362
	211	K1K1	2	1	--->	K1M3	2	4	12952.13	1.80207E-05	0.5980881	0.02791952	20	4.101886	2.756445	6.858331
	212	K1K1	2	1	--->	K1M3	2	5	12951.82	0.01079941	0.5980881	16.73117	20	4.144454	2.785051	6.929505
	213	K1K1	2	1	--->	K1M3	2	6	12950.64	0.003107631	0.5980881	4.814106	20	4.253438	2.858287	7.111725
	214	K1K1	2	1	--->	K1M3	2	7	12949.84	8.24389E-05	0.5980881	0.1277003	20	4.05489	2.724864	6.779753
	215	K1K1	2	1	--->	K1M3	2	8	12947.92	0.000180995	0.5980881	0.2803243	20	4.01835	2.700309	6.71866
	216	K1K1	2	1	--->	K1M3	4	1	12954.21	0.000176871	0.5980881	0.27407	20	4.180671	2.809388	6.990058
	217	K1K1	2	1	--->	K1M3	4	2	12953.99	0.000192363	0.5980881	0.2980716	20	4.212785	2.830969	7.043754
	218	K1K1	2	1	--->	K1M3	4	3	12953.63	6.0174E-06	0.5980881	0.009323856	20	4.250284	2.856168	7.106452
	219	K1K1	2	1	--->	K1M3	4	4	12953.04	0.002656347	0.5980881	4.115774	20	4.244047	2.851976	7.096024
	220	K1K1	2	1	--->	K1M3	4	5	12952.43	0.02380172	0.5980881	36.87692	20	4.044662	2.717991	6.762654
	221	K1K1	2	1	--->	K1M3	4	6	12951.45	0.003038051	0.5980881	4.706613	20	4.178687	2.808055	6.986742
	222	K1K1	2	1	--->	K1M3	4	7	12950.42	0.000187898	0.5980881	0.2910719	20	4.128694	2.77446	6.903153
	223	K1K1	2	1	--->	K1M3	4	8	12949.6	0.000762948	0.5980881	1.181807	20	4.014668	2.697835	6.712503
	224	K1K1	2	1	--->	K1M4	0	2	13069.04	4.2498E-12	0.5980881	6.64365E-09	20	3.927979	2.639581	6.56756
	225	K1K1	2	1	--->	K1M4	0	3	13068.32	1.97472E-10	0.5980881	3.08688E-07	20	4.189825	2.81554	7.005365
	226	K1K1	2	1	--->	K1M4	0	5	13065.7	1.16855E-13	0.5980881	1.82631E-10	20	4.040074	2.714908	6.754982
	227	K1K1	2	1	--->	K1M4	2	3	13069.41	1.19835E-06	0.5980881	0.001873417	20	4.149468	2.78842	6.937888
	228	K1K1	2	1	--->	K1M4	2	5	13068.95	1.33154E-07	0.5980881	0.000208157	20	4.075072	2.738426	6.813498
	229	K1K1	2	1	--->	K1M4	2	6	13068.57	1.13394E-05	0.5980881	0.01772605	20	3.963191	2.663242	6.626433
	230	K1K1	2	1	--->	K1M4	2	7	13068.23	3.10406E-05	0.5980881	0.04852231	20	3.782667	2.541931	6.324598
	231	K1K1	2	1	--->	K1M4	2	8	13067.85	1.0167E-06	0.5980881	0.001589246	20	3.84026	2.580634	6.420894
	232	K1K1	2	1	--->	K1M4	2	11	13066.45	2.40553E-09	0.5980881	3.75978E-06	20	3.612946	2.42788	6.040826
	233	K1K1	2	1	--->	K1M4	2	12	13065.72	8.89456E-09	0.5980881	1.39012E-05	20	3.820253	2.567189	6.387443
	234	K1K1	2	1	--->	K1M4	2	13	13063.87	1.80921E-08	0.5980881	2.8272E-05	20	4.118746	2.767775	6.88652
	235	K1K1	2	1	--->	K1M4	4	4	13069.34	7.24934E-06	0.5980881	0.01133306	20	3.941195	2.648461	6.589656
	236	K1K1	2	1	--->	K1M4	4	6	13068.92	6.99839E-06	0.5980881	0.01094039	20	3.533952	2.374797	5.908749
	237	K1K1	2	1	--->	K1M4	4	7	13068.72	2.09657E-06	0.5980881	0.003277467	20	3.787763	2.545356	6.33312
	238	K1K1	2	1	--->	K1M4	4	8	13068.48	1.38769E-05	0.5980881	0.02169269	20	3.881568	2.608392	6.48996
	239	K1K1	2	1	--->	K1M4	4	10	13067.97	2.53699E-07	0.5980881	0.000396572	20	3.802477	2.555244	6.35772
	240	K1K1	2	1	--->	K1M4	4	11	13067.7	2.34977E-06	0.5980881	0.00367299	20	3.818794	2.566208	6.385002
	241	K1K1	2	1	--->	K1M4	4	13	13066.96	2.72523E-10	0.5980881	4.25965E-07	20	3.731322	2.507428	6.23875
	242	K1K1	2	1	--->	K1M4	4	14	13066.54	1.6287E-07	0.5980881	0.000254565	20	3.904421	2.623749	6.52817
	243	K1K1	2	1	--->	K1M4	4	16	13063.95	1.74075E-09	0.5980881	2.72023E-06	20	3.981327	2.67543	6.656757
	244	K1K1	2	1	--->	K1M5	0	1	13070.52	2.24257E-12	0.5980881	3.50618E-09	20	4.07425	2.737874	6.812124
	245	K1K1	2	1	--->	K1M5	0	4	13066.71	5.56094E-13	0.5980881	8.6918E-10	20	3.949148	2.653806	6.602955
	246	K1K1	2	1	--->	K1M5	2	1	13070.48	2.34888E-06	0.5980881	0.003672381	20	4.034121	2.710907	6.745029
	247	K1K1	2	1	--->	K1M5	2	2	13069.98	4.01835E-06	0.5980881	0.006282281	20	4.105211	2.75868	6.863891
	248	K1K1	2	1	--->	K1M5	2	4	13069.2	5.6305E-06	0.5980881	0.008802187	20	3.596764	2.417006	6.013769
	249	K1K1	2	1	--->	K1M5	2	9	13067.39	9.28337E-07	0.5980881	0.001451074	20	3.600161	2.419289	6.01945
	250	K1K1	2	1	--->	K1M5	2	10	13066.75	3.69108E-08	0.5980881	5.7692E-05	20	4.056759	2.72612	6.782879
	251	K1K1	2	1	--->	K1M5	4	1	13070.32	4.88683E-06	0.5980881	0.007640262	20	4.147363	2.787006	6.934369
	252	K1K1	2	1	--->	K1M5	4	2	13069.72	7.62062E-06	0.5980881	0.01191384	20	4.041812	2.716076	6.757887
	253	K1K1	2	1	--->	K1M5	4	3	13069.59	2.39554E-05	0.5980881	0.03745068	20	4.005334	2.691562	6.696896
	254	K1K1	2	1	--->	K1M5	4	5	13069.22	2.58159E-05	0.5980881	0.04035819	20	3.925067	2.637624	6.562691
	255	K1K1	2	1	--->	K1M5	4	9	13068.25	1.13358E-07	0.5980881	0.0001772	20	3.950227	2.654531	6.604759
	256	K1K1	2	1	--->	K1M5	4	12	13067.44	2.28931E-07	0.5980881	0.000357842	20	3.815226	2.563811	6.379036
	257	K1K1	2	1	--->	K1M5	4	15	13064.8	1.38384E-08	0.5980881	2.16263E-05	20	4.009018	2.694038	6.703056
	258	K1K1	2	1	--->	K1N1	0	1	13125.69	1.96321E-09	0.5980881	3.08237E-06	20	4.37242	2.938243	7.310663
	259	K1K1	2	1	--->	K1N1	0	2	13118.63	1.74258E-10	0.5980881	2.73449E-07	20	4.383551	2.945722	7.329273
	260	K1K1	2	1	--->	K1N1	0	3	13116.66	3.32562E-09	0.5980881	5.21785E-06	20	4.350851	2.923748	7.274599
	261	K1K1	2	1	--->	K1N1	2	1	13126.47	7.43112E-09	0.5980881	1.1668E-05	20	4.409857	2.9634	7.373256
	262	K1K1	2	1	--->	K1N1	2	2	13125.81	1.19212E-09	0.5980881	1.87172E-06	20	4.396298	2.954288	7.350587
	263	K1K1	2	1	--->	K1N1	2	3	13121.75	1.20334E-11	0.5980881	1.88876E-08	20	4.398574	2.955817	7.354391
	264	K1K1	2	1	--->	K1N1	2	4	13119.24	2.12682E-10	0.5980881	3.3376E-07	20	4.379959	2.943309	7.323268
	265	K1K1	2	1	--->	K1N1	2	5	13117.02	5.28257E-10	0.5980881	8.2885E-07	20	4.394997	2.953414	7.348411
	266	K1K1	2	1	--->	K1N1	2	6	13116.64	7.51425E-09	0.5980881	1.17897E-05	20	4.374974	2.939958	7.314932
	267	K1K1	2	1	--->	K1N1	4	1	13126.63	1.78545E-08	0.5980881	2.80347E-05	20	4.372773	2.93848	7.311253
	268	K1K1	2	1	--->	K1N1	4	2	13126.1	6.10967E-09	0.5980881	9.59287E-06	20	4.369204	2.936081	7.305286
	269	K1K1	2	1	--->	K1N1	4	3	13121.73	3.9251E-11	0.5980881	6.1608E-08	20	4.384384	2.946282	7.330666
	270	K1K1	2	1	--->	K1N1	4	4	13121.09	1.81295E-11	0.5980881	2.84545E-08	20	4.402797	2.958656	7.361453
	271	K1K1	2	1	--->	K1N1	4	5	13117.12	5.16764E-09	0.5980881	8.10823E-06	20	4.390275	2.950241	7.340516
	272	K1K1	2	1	--->	K1N2	0	1	13135.07	0.000725562	0.5980881	1.139993	20	4.408763	2.962665	7.371428
	273	K1K1	2	1	--->	K1N2	2	1	13138.93	0.002699794	0.5980881	4.243123	20	4.005955	2.69198	6.697935
	274	K1K1	2	1	--->	K1N2	2	2	13136.84	0.001202104	0.5980881	1.888983	20	4.138659	2.781156	6.919816
	275	K1K1	2	1	--->	K1N2	2	3	13135.06	0.000467841	0.5980881	0.7350651	20	4.37773	2.94181	7.31954
	276	K1K1	2	1	--->	K1N2	2	4	13134.72	1.80441E-05	0.5980881	0.02834993	20	4.387214	2.948184	7.335399
	277	K1K1	2	1	--->	K1N2	4	1	13139.45	3.36365E-06	0.5980881	0.005286686	20	4.173184	2.804357	6.977541
	278	K1K1	2	1	--->	K1N2	4	2	13136.82	0.001839418	0.5980881	2.890453	20	4.16754	2.800564	6.968104
	279	K1K1	2	1	--->	K1N2	4	3	13136.52	0.000323984	0.5980881	0.5090944	20	4.343825	2.919027	7.262852
	280	K1K1	2	1	--->	K1N2	4	4	13134.94	0.001528345	0.5980881	2.40129	20	4.372756	2.938468	7.311224
	281	K1K1	4	1	--->	K1L1	2	1	11397.12	1.43826E-07	0.5980881	0.000326795	33.3	4.607437	3.096173	7.70361
	282	K1K1	4	1	--->	K1L1	2	2	11396.91	1.86578E-07	0.5980881	0.000423928	33.3	4.372316	2.938173	7.310489
	283	K1K1	4	1	--->	K1L1	2	3	11396.43	1.5023E-08	0.5980881	3.41326E-05	33.3	4.476731	3.008339	7.48507
	284	K1K1	4	1	--->	K1L1	2	4	11395.23	2.98483E-10	0.5980881	6.78088E-07	33.3	4.474787	3.007033	7.48182
	285	K1K1	4	1	--->	K1L1	2	5	11392.57	7.467E-14	0.5980881	1.69595E-10	33.3	4.478373	3.009442	7.487815
	286	K1K1	4	1	--->	K1L1	2	6	11356.8	4.55771E-07	0.5980881	0.001031921	33.3	4.65672	3.129291	7.786011
	287	K1K1	4	1	--->	K1L1	4	1	11397.36	4.37104E-07	0.5980881	0.000993193	33.3	4.482934	3.012507	7.495442
	288	K1K1	4	1	--->	K1L1	4	2	11396.88	1.47082E-07	0.5980881	0.000334186	33.3	4.465818	3.001006	7.466824
	289	K1K1	4	1	--->	K1L1	4	3	11395.26	1.04716E-11	0.5980881	2.37892E-08	33.3	4.476336	3.008073	7.484409
	290	K1K1	4	1	--->	K1L1	4	4	11357.3	3.14747E-07	0.5980881	0.000712656	33.3	4.669024	3.137558	7.806582
	291	K1K1	4	1	--->	K1L1	4	5	11355.2	8.95111E-08	0.5980881	0.000202636	33.3	4.65939	3.131084	7.790474
	292	K1K1	4	1	--->	K1L1	6	1	11397.64	8.14675E-07	0.5980881	0.001851157	33.3	4.47355	3.006201	7.479751
	293	K1K1	4	1	--->	K1L1	6	2	11395.3	5.35748E-10	0.5980881	1.21711E-06	33.3	4.475187	3.007301	7.482488
	294	K1K1	4	1	--->	K1L2	2	9	11549.89	0.000159751	0.5980881	0.3678448	33.3	4.04654	2.719253	6.765792
	295	K1K1	4	1	--->	K1L2	2	10	11542.98	0.09554424	0.5980881	219.8702	33.3	4.522559	3.039135	7.561695
	296	K1K1	4	1	--->	K1L2	2	11	11542.9	0.004881809	0.5980881	11.23413	33.3	4.503515	3.026338	7.529853
	297	K1K1	4	1	--->	K1L2	2	12	11542.63	0.003584945	0.5980881	8.249567	33.3	4.509836	3.030585	7.540421
	298	K1K1	4	1	--->	K1L2	2	13	11540.8	0.000152222	0.5980881	0.3502333	33.3	4.51364	3.033141	7.546781
	299	K1K1	4	1	--->	K1L2	2	14	11538.48	1.46769E-05	0.5980881	0.03376195	33.3	4.514866	3.033965	7.548831
	300	K1K1	4	1	--->	K1L2	4	9	11550.24	8.61701E-05	0.5980881	0.1984229	33.3	4.043335	2.717099	6.760433
	301	K1K1	4	1	--->	K1L2	4	10	11548.25	4.30241E-05	0.5980881	0.09905402	33.3	4.044464	2.717858	6.762321
	302	K1K1	4	1	--->	K1L2	4	11	11543.13	0.1614297	0.5980881	371.4931	33.3	4.521117	3.038166	7.559284
	303	K1K1	4	1	--->	K1L2	4	12	11542.74	0.01046892	0.5980881	24.09099	33.3	4.509911	3.030636	7.540547
	304	K1K1	4	1	--->	K1L2	4	13	11541.05	1.95459E-05	0.5980881	0.04497223	33.3	4.504911	3.027276	7.532187
	305	K1K1	4	1	--->	K1L2	6	6	11543.31	0.238653	0.5980881	549.2135	33.3	4.510248	3.030862	7.54111
	306	K1K1	4	1	--->	K1L2	6	7	11541.32	0.001546727	0.5980881	3.558877	33.3	4.51197	3.032019	7.54399
	307	K1K1	4	1	--->	K1L3	2	1	11599.42	0.000143338	0.5980881	0.3314687	33.3	4.062824	2.730196	6.79302
	308	K1K1	4	1	--->	K1L3	2	2	11598.66	7.41871E-06	0.5980881	0.01715457	33.3	4.062836	2.730203	6.793039
	309	K1K1	4	1	--->	K1L3	2	3	11597.25	4.03935E-05	0.5980881	0.0933922	33.3	4.041372	2.71578	6.757153
	310	K1K1	4	1	--->	K1L3	2	4	11585.24	0.06457912	0.5980881	149.1562	33.3	4.373956	2.939274	7.31323
	311	K1K1	4	1	--->	K1L3	2	5	11584.78	0.000840317	0.5980881	1.940773	33.3	4.36135	2.930804	7.292154
	312	K1K1	4	1	--->	K1L3	2	6	11584.58	0.003603673	0.5980881	8.322806	33.3	4.363222	2.932062	7.295284
	313	K1K1	4	1	--->	K1L3	2	7	11583.09	0.000192932	0.5980881	0.4455256	33.3	4.357193	2.92801	7.285204
	314	K1K1	4	1	--->	K1L3	2	8	11580.55	0.000132852	0.5980881	0.3067181	33.3	4.368507	2.935613	7.304119
	315	K1K1	4	1	--->	K1L3	4	1	11599.18	8.56199E-06	0.5980881	0.01979911	33.3	4.055439	2.725233	6.780672
	316	K1K1	4	1	--->	K1L3	4	2	11599.12	2.01323E-05	0.5980881	0.04655459	33.3	4.05486	2.724844	6.779704
	317	K1K1	4	1	--->	K1L3	4	3	11598.69	1.23563E-06	0.5980881	0.002857209	33.3	4.055627	2.725359	6.780986
	318	K1K1	4	1	--->	K1L3	4	4	11597.43	0.000100517	0.5980881	0.2324048	33.3	4.048351	2.72047	6.768821
	319	K1K1	4	1	--->	K1L3	4	5	11594.79	1.38285E-05	0.5980881	0.03196553	33.3	4.054521	2.724616	6.779138
	320	K1K1	4	1	--->	K1L3	4	6	11585.23	0.109014	0.5980881	251.7857	33.3	4.367498	2.934935	7.302433
	321	K1K1	4	1	--->	K1L3	4	7	11584.97	0.005849662	0.5980881	13.51044	33.3	4.366165	2.934039	7.300205
	322	K1K1	4	1	--->	K1L3	4	8	11583.18	0.000506459	0.5980881	1.169543	33.3	4.363751	2.932417	7.296167
	323	K1K1	4	1	--->	K1L3	6	1	11599.8	1.6617E-05	0.5980881	0.03842799	33.3	4.051737	2.722745	6.774481
	324	K1K1	4	1	--->	K1L3	6	2	11599.35	1.45898E-05	0.5980881	0.03373848	33.3	4.053152	2.723696	6.776848
	325	K1K1	4	1	--->	K1L3	6	3	11597.44	7.15073E-06	0.5980881	0.01653318	33.3	4.053406	2.723867	6.777272
	326	K1K1	4	1	--->	K1L3	6	4	11585.63	0.1605632	0.5980881	370.8596	33.3	4.367461	2.93491	7.30237
	327	K1K1	4	1	--->	K1L3	6	5	11583.38	5.24776E-05	0.5980881	0.1211863	33.3	4.361933	2.931195	7.293128
	328	K1K1	4	1	--->	K1M1	2	1	12885.47	7.68668E-09	0.5980881	1.97462E-05	33.3	4.425382	2.973833	7.399215
	329	K1K1	4	1	--->	K1M1	2	2	12884.88	5.90529E-08	0.5980881	0.000151693	33.3	4.43839	2.982574	7.420964
	330	K1K1	4	1	--->	K1M1	2	3	12884.26	9.9532E-09	0.5980881	2.55662E-05	33.3	4.4367	2.981438	7.418137
	331	K1K1	4	1	--->	K1M1	2	4	12883.4	4.85362E-10	0.5980881	1.24664E-06	33.3	4.423388	2.972492	7.39588
	332	K1K1	4	1	--->	K1M1	2	5	12880.79	3.97945E-12	0.5980881	1.0219E-08	33.3	4.43055	2.977306	7.407856
	333	K1K1	4	1	--->	K1M1	2	6	12879.12	3.33437E-09	0.5980881	8.56138E-06	33.3	4.48653	3.014924	7.501454
	334	K1K1	4	1	--->	K1M1	4	1	12885.69	6.75723E-08	0.5980881	0.000173588	33.3	4.424609	2.973313	7.397922
	335	K1K1	4	1	--->	K1M1	4	2	12884.92	6.14984E-08	0.5980881	0.000157975	33.3	4.436874	2.981555	7.41843
	336	K1K1	4	1	--->	K1M1	4	3	12883.45	4.65556E-11	0.5980881	1.19577E-07	33.3	4.428772	2.976111	7.404883
	337	K1K1	4	1	--->	K1M1	4	4	12879.62	2.4177E-09	0.5980881	6.20797E-06	33.3	4.480966	3.011184	7.49215
	338	K1K1	4	1	--->	K1M1	4	5	12877.54	6.82215E-10	0.5980881	1.75145E-06	33.3	4.481409	3.011482	7.492891
	339	K1K1	4	1	--->	K1M1	6	1	12886.03	1.81301E-07	0.5980881	0.000465761	33.3	4.426119	2.974327	7.400446
	340	K1K1	4	1	--->	K1M1	6	2	12883.5	2.34586E-10	0.5980881	6.0253E-07	33.3	4.431273	2.977791	7.409065
	341	K1K1	4	1	--->	K1M2	2	9	12946.59	0.001165528	0.5980881	3.008307	33.3	4.082617	2.743496	6.826114
	342	K1K1	4	1	--->	K1M2	2	10	12945.73	0.007196277	0.5980881	18.57284	33.3	4.084974	2.74508	6.830054
	343	K1K1	4	1	--->	K1M2	2	11	12945.15	0.004072282	0.5980881	10.50967	33.3	3.938518	2.646663	6.585181
	344	K1K1	4	1	--->	K1M2	2	12	12945	0.001359408	0.5980881	3.508291	33.3	4.123879	2.771224	6.895103
	345	K1K1	4	1	--->	K1M2	2	13	12942.58	3.88403E-05	0.5980881	0.1002183	33.3	4.285292	2.879693	7.164984
	346	K1K1	4	1	--->	K1M2	2	14	12941.08	1.94092E-05	0.5980881	0.05007524	33.3	4.185044	2.812327	6.997371
	347	K1K1	4	1	--->	K1M2	4	9	12946.51	0.001144261	0.5980881	2.953397	33.3	4.037873	2.713428	6.751301
	348	K1K1	4	1	--->	K1M2	4	10	12945.76	0.01158571	0.5980881	29.90156	33.3	4.148254	2.787604	6.935859
	349	K1K1	4	1	--->	K1M2	4	11	12945.34	0.009315454	0.5980881	24.04149	33.3	4.107379	2.760136	6.867516
	350	K1K1	4	1	--->	K1M2	4	12	12944.5	0.002241162	0.5980881	5.783657	33.3	4.25116	2.856756	7.107916
	351	K1K1	4	1	--->	K1M2	4	13	12943	0.000626736	0.5980881	1.6172	33.3	4.319546	2.902711	7.222257
	352	K1K1	4	1	--->	K1M2	6	6	12945.67	0.03194019	0.5980881	82.43394	33.3	4.143204	2.78421	6.927414
	353	K1K1	4	1	--->	K1M2	6	7	12944.04	0.001089055	0.5980881	2.810371	33.3	4.290748	2.883359	7.174108
	354	K1K1	4	1	--->	K1M3	2	1	12954.61	0.002081642	0.5980881	5.376185	33.3	4.316725	2.900815	7.21754
	355	K1K1	4	1	--->	K1M3	2	2	12952.89	0.000274294	0.5980881	0.7083153	33.3	4.248561	2.85501	7.103571
	356	K1K1	4	1	--->	K1M3	2	3	12952.25	0.00200563	0.5980881	5.178928	33.3	4.273157	2.871538	7.144695
	357	K1K1	4	1	--->	K1M3	2	4	12951.59	0.00102377	0.5980881	2.64344	33.3	4.132433	2.776972	6.909405
	358	K1K1	4	1	--->	K1M3	2	5	12951.28	0.002637129	0.5980881	6.809075	33.3	4.175001	2.805578	6.98058
	359	K1K1	4	1	--->	K1M3	2	6	12950.1	0.003566001	0.5980881	9.206581	33.3	4.283985	2.878815	7.1628
	360	K1K1	4	1	--->	K1M3	2	7	12949.3	0.000137569	0.5980881	0.3551483	33.3	4.085437	2.745391	6.830828
	361	K1K1	4	1	--->	K1M3	2	8	12947.38	7.77917E-05	0.5980881	0.2007979	33.3	4.048898	2.720837	6.769735
	362	K1K1	4	1	--->	K1M3	4	1	12953.67	2.71127E-05	0.5980881	0.07001802	33.3	4.211218	2.829915	7.041133
	363	K1K1	4	1	--->	K1M3	4	2	12953.45	0.000967023	0.5980881	2.497275	33.3	4.243332	2.851496	7.094829
	364	K1K1	4	1	--->	K1M3	4	3	12953.09	5.54996E-05	0.5980881	0.1433201	33.3	4.280832	2.876695	7.157527
	365	K1K1	4	1	--->	K1M3	4	4	12952.5	0.006571465	0.5980881	16.96913	33.3	4.274594	2.872504	7.147098
	366	K1K1	4	1	--->	K1M3	4	5	12951.89	0.00308231	0.5980881	7.958905	33.3	4.07521	2.738519	6.813728
	367	K1K1	4	1	--->	K1M3	4	6	12950.91	0.006568354	0.5980881	16.95902	33.3	4.209234	2.828582	7.037817
	368	K1K1	4	1	--->	K1M3	4	7	12949.88	0.000941998	0.5980881	2.431978	33.3	4.159241	2.794987	6.954228
	369	K1K1	4	1	--->	K1M3	4	8	12949.06	3.2655E-05	0.5980881	0.08430087	33.3	4.045215	2.718362	6.763578
	370	K1K1	4	1	--->	K1M3	6	1	12954.32	6.66794E-06	0.5980881	0.01722069	33.3	4.282835	2.878042	7.160877
	371	K1K1	4	1	--->	K1M3	6	2	12954.11	0.000268504	0.5980881	0.6934277	33.3	4.20907	2.828472	7.037542
	372	K1K1	4	1	--->	K1M3	6	3	12952.6	0.02577038	0.5980881	66.54595	33.3	4.347703	2.921632	7.269335
	373	K1K1	4	1	--->	K1M3	6	4	12951.91	0.000458032	0.5980881	1.182698	33.3	4.183877	2.811543	6.99542
	374	K1K1	4	1	--->	K1M3	6	5	12950.17	0.000432925	0.5980881	1.117718	33.3	4.027938	2.706752	6.73469
	375	K1K1	4	1	--->	K1M4	2	3	13068.88	4.18178E-06	0.5980881	0.01089541	33.3	4.180015	2.808948	6.988963
	376	K1K1	4	1	--->	K1M4	2	5	13068.41	9.851E-06	0.5980881	0.02566533	33.3	4.105619	2.758954	6.864573
	377	K1K1	4	1	--->	K1M4	2	6	13068.03	3.06931E-07	0.5980881	0.00079964	33.3	3.993738	2.68377	6.677508
	378	K1K1	4	1	--->	K1M4	2	7	13067.7	2.36302E-06	0.5980881	0.006156159	33.3	3.813214	2.562459	6.375673
	379	K1K1	4	1	--->	K1M4	2	8	13067.31	3.06706E-08	0.5980881	7.9901E-05	33.3	3.870807	2.601161	6.471968
	380	K1K1	4	1	--->	K1M4	2	11	13065.92	1.29209E-07	0.5980881	0.000336571	33.3	3.643493	2.448408	6.091901
	381	K1K1	4	1	--->	K1M4	2	12	13065.18	3.29848E-11	0.5980881	8.59157E-08	33.3	3.850801	2.587717	6.438518
	382	K1K1	4	1	--->	K1M4	2	13	13063.33	7.59935E-10	0.5980881	1.97913E-06	33.3	4.149293	2.788302	6.937595
	383	K1K1	4	1	--->	K1M4	4	4	13068.8	1.2307E-05	0.5980881	0.03206508	33.3	3.971742	2.668989	6.640731
	384	K1K1	4	1	--->	K1M4	4	6	13068.38	1.9053E-06	0.5980881	0.004963977	33.3	3.5645	2.395324	5.959824
	385	K1K1	4	1	--->	K1M4	4	7	13068.18	3.39787E-08	0.5980881	8.8525E-05	33.3	3.818311	2.565884	6.384195
	386	K1K1	4	1	--->	K1M4	4	8	13067.94	9.23174E-06	0.5980881	0.02405109	33.3	3.912115	2.62892	6.541035
	387	K1K1	4	1	--->	K1M4	4	10	13067.43	2.16816E-06	0.5980881	0.005648389	33.3	3.833024	2.575771	6.408795
	388	K1K1	4	1	--->	K1M4	4	11	13067.16	1.80727E-08	0.5980881	4.70813E-05	33.3	3.849341	2.586736	6.436077
	389	K1K1	4	1	--->	K1M4	4	13	13066.43	3.65851E-08	0.5980881	9.53026E-05	33.3	3.76187	2.527956	6.289825
	390	K1K1	4	1	--->	K1M4	4	14	13066	8.82177E-08	0.5980881	0.000229796	33.3	3.934968	2.644277	6.579245
	391	K1K1	4	1	--->	K1M4	4	16	13063.42	2.19225E-08	0.5980881	5.7094E-05	33.3	4.011874	2.695958	6.707832
	392	K1K1	4	1	--->	K1M4	6	6	13068.35	8.29043E-07	0.5980881	0.002159939	33.3	3.849195	2.586638	6.435833
	393	K1K1	4	1	--->	K1M4	6	9	13067.41	1.03645E-05	0.5980881	0.02700108	33.3	3.898294	2.619632	6.517926
	394	K1K1	4	1	--->	K1M4	6	11	13066.62	1.05984E-06	0.5980881	0.00276089	33.3	3.816988	2.564995	6.381983
	395	K1K1	4	1	--->	K1M4	6	12	13066.08	4.31074E-09	0.5980881	1.1229E-05	33.3	3.953964	2.657042	6.611006
	396	K1K1	4	1	--->	K1M5	2	1	13069.94	1.1165E-05	0.5980881	0.02909213	33.3	4.064668	2.731435	6.796103
	397	K1K1	4	1	--->	K1M5	2	2	13069.44	6.32848E-06	0.5980881	0.01648923	33.3	4.135759	2.779207	6.914966
	398	K1K1	4	1	--->	K1M5	2	4	13068.66	1.01825E-07	0.5980881	0.000265296	33.3	3.627311	2.437533	6.064844
	399	K1K1	4	1	--->	K1M5	2	9	13066.85	4.35274E-11	0.5980881	1.13391E-07	33.3	3.630709	2.439816	6.070525
	400	K1K1	4	1	--->	K1M5	2	10	13066.21	3.37998E-10	0.5980881	8.80456E-07	33.3	4.087306	2.746648	6.833954
	401	K1K1	4	1	--->	K1M5	4	1	13069.78	7.50718E-06	0.5980881	0.01956091	33.3	4.177911	2.807533	6.985444
	402	K1K1	4	1	--->	K1M5	4	2	13069.18	1.41085E-05	0.5980881	0.03675965	33.3	4.072359	2.736603	6.808962
