# Atomic number Z= 29  Date:10-1-2023

# Number	Shelli	2Ji	Eigi	Total Energy (eV)	Ground Energy(eV)	Partial Width (eV)
	1104	M14p4p	 2	 1		-44829.96236		131.92099           0.00025321350852185534
	1105	M1N14p	 0	 1		-44824.55142		137.33193           0.00025868296955930154
	1106	M1N14p	 2	 1		-44824.52856		137.35479           0.00023495792983577727
	1107	M1N14p	 2	 2		-44824.29030		137.59305           0.0002697395101131335
	1108	M1N14p	 4	 1		-44824.46432		137.41903           0.00025500442659433085
	1109	N14p4p	 0	 1		-44955.26947		6.61388             0.0
	1110	K1K14d	 2	 1		-26589.87443		18372.00892			11.317454660234173
	1111	K1K14d	 4	 1		-26589.87157		18372.01178	        8.323598524367629
	1112	K1K14d	 4	 2		-26589.47778		18372.40557         9.844087331830096
	1113	K1K14d	 6	 1		-26589.86729		18372.01606         10.679821900583615
	1114	K1L34d	 0	 1		-34952.47764		10009.40571         3.1984106991353625
	1115	K1L34d	 0	 2		-34952.18206		10009.70129         3.1972111941743275
	1116	K1L34d	 0	 3		-34942.69751		10019.18584         3.8328239528425336
	1117	K1L24d	 0	 4		-34919.36542		10042.51793         4.423008461367369
	1118	K1L34d	 10	 1		-34952.69977		10009.18358         2.4873375272987235
	1119	K1L34d	 2	 1		-34952.71663		10009.16672         3.213878407090411
	1120	K1L34d	 2	 2		-34952.48006		10009.40329         3.1089308036418735
	1121	K1L24d	 2	 11		-34918.61254		10043.27081         5.282196860707036
	1122	K1L34d	 2	 3		-34952.43733		10009.44602         3.225680024172899
	1123	K1L34d	 2	 4		-34952.17293		10009.71042         3.215468086365452
	1124	K1L34d	 2	 5		-34942.77925		10019.1041          3.83503413328528
	1125	K1L34d	 2	 6		-34942.66722		10019.21613         3.8645965391323522
	1126	K1L34d	 2	 7		-34942.30963		10019.57372         3.7618495951771282
	1127	K1L24d	 2	 8		-43843.84160		1118.04175          0.05102003743069547
	1128	K1L24d	 2	 9		-34920.20104		10041.68231         4.743056820195586
	1129	K1L24d	 2	 10		-34918.99527		10042.88808         4.3225397750571695
	1130	K1L34d	 4	 1		-34952.70256		10009.18079         3.2146413627124617
	1131	K1L34d	 4	 2		-34952.49058		10009.39277         3.050170089745143
	1132	K1L24d	 4	 11		-34919.02869		10042.85466         4.66759379004613
	1133	K1L24d	 4	 12		-34919.02424		10042.85911         4.696673508659313
	1134	K1L24d	 4	 13		-34918.99809		10042.88526         5.003557471982506
	1135	K1L24d	 4	 14		-34918.60500		10043.27835         5.196158514621653
	1136	K1L34d	 4	 3		-34952.45946		10009.42389         3.2229886487573367
	1137	K1L34d	 4	 4		-34952.16151		10009.72184         3.2389391740477165
	1138	K1L34d	 4	 5		-34942.78009		10019.10326         3.796240579742709
	1139	K1L34d	 4	 6		-34942.67825		10019.2051          3.844720055516013
	1140	K1L34d	 4	 7		-34942.61913		10019.26422         3.8380439051285538
	1141	K1L34d	 4	 8		-34942.31053		10019.57282         3.7689208266841145
	1142	K1L24d	 4	 9		-34927.67666		10034.20669         3.185638153911448
	1143	K1L24d	 4	 10		-34927.27667		10034.60668         3.2677151477402844
	1144	K1L34d	 6	 1		-34952.68857		10009.19478         3.2141656339346727
	1145	K1L34d	 6	 2		-34952.50499		10009.37836         3.032772892412376
	1146	K1L24d	 6	 11		-34918.61705		10043.2663          5.28029693505513
	1147	K1L34d	 6	 3		-34952.47624		10009.40711         3.2420239439962892
	1148	K1L34d	 6	 4		-34952.15616		10009.72719         3.263246543887486
	1149	K1L34d	 6	 5		-34942.77910		10019.10425         3.705113495654348
	1150	K1L34d	 6	 6		-34942.68718		10019.19617         3.668906993403319
	1151	K1L34d	 6	 7		-34942.31116		10019.57219         3.873138634184663
	1152	K1L24d	 6	 8		-43843.70074		1118.18261          0.05614004046878541
	1153	K1L24d	 6	 9		-34919.73372		10042.14963         5.706247575854315
	1154	K1L24d	 6	 10		-34919.00231		10042.88104         6.180309450792969
	1155	K1L34d	 8	 1		-34952.68441		10009.19894         3.1587892302995124
	1156	K1L34d	 8	 2		-34952.51443		10009.36892         3.076030948128934
	1157	K1L34d	 8	 3		-34952.17169		10009.71166         3.4197946254833553
	1158	K1L34d	 8	 4		-34919.01829		10042.86506         5.2063996382790565
	1159	K1L24d	 8	 5		-34923.29458		10038.58877         3.695618594294877
	1160	K1L14d	 0	 1		-34803.92924		10157.95411         4.156034242453581
	1161	K1L14d	 2	 1		-34803.92876		10157.95459         4.177704119168579
	1162	K1L14d	 2	 2		-34803.79329		10158.09006         4.349821710636256
	1163	K1L14d	 2	 3		-34803.42272		10158.46063         4.567942736451711
	1164	K1L14d	 2	 4		-35645.11472		9316.76863          3.8680110495351476
	1165	K1L14d	 4	 1		-34803.92775		10157.9556          4.287506348897804
	1166	K1L14d	 4	 2		-34803.79016		10158.09319         3.827074782150609
	1167	K1L14d	 4	 3		-34803.70086		10158.18249         4.4378215523396785
	1168	K1L14d	 4	 4		-34803.41747		10158.46588         4.929122631302565
	1169	K1L14d	 4	 5		-34770.95665		10190.9267          4.642932015365123
	1170	K1L14d	 4	 6		-34771.16562		10190.71773         6.871926195690682
	1171	K1L14d	 6	 1		-34803.92609		10157.95726         4.391430053928421
	1172	K1L14d	 6	 2		-34803.79043		10158.09292         4.418412349490832
	1173	K1L14d	 6	 3		-34803.41922		10158.46413         4.614806471230036
	1174	K1L14d	 6	 4		-35645.09746		9316.78589          4.181607408078576
	1175	K1L14d	 8	 1		-34803.92362		10157.95973         4.477591429814081
	1176	K1M54d	 0	 1		-35956.68604		9005.19731          4.48748730586058
	1177	K1M44d	 0	 2		-35956.47674		9005.40661          4.112486594876075
	1178	K1M44d	 0	 3		-35956.35718		9005.52617          4.235961692132794
	1179	K1M44d	 0	 4		-35956.11711		9005.76624          4.028652532141877
	1180	K1M44d	 0	 5		-35955.91842		9005.96493          4.4113229157363545
	1181	K1M54d	 0	 6		-35955.06708		9006.81627          4.326058542222381
	1182	K1M54d	 10	 1		-35956.84432		9005.03903          4.374728731485037
	1183	K1M54d	 10	 2		-35956.73473		9005.14862          3.989134298597011
	1184	K1M54d	 10	 3		-35956.59992		9005.28343          4.186139622702801
	1185	K1M44d	 10	 4		-35956.32453		9005.55882          4.049379402288821
	1186	K1M54d	 10	 5		-35956.04877		9005.83458          4.054813113739424
	1187	K1M54d	 12	 1		-35956.89475		9004.9886           4.030340141544437
	1188	K1M54d	 2	 1		-35956.76980		9005.11355          4.249497621521959
	1189	K1M54d	 2	 2		-35956.68747		9005.19588          4.277658339313573
	1190	K1M54d	 2	 11		-35956.00197		9005.88138          4.2768495941043945
	1191	K1M44d	 2	 12		-35955.89482		9005.98853          4.208300679524595
	1192	K1M44d	 2	 13		-35955.79736		9006.08599          4.396656403625682
	1193	K1M54d	 2	 14		-35955.20199		9006.68136          4.941777835425355
	1194	K1M54d	 2	 3		-35956.62956		9005.25379          4.201556330895278
	1195	K1M44d	 2	 4		-35956.55496		9005.32839          4.40866900875336
	1196	K1M54d	 2	 5		-35956.43032		9005.45303          4.232146853488412
	1197	K1M44d	 2	 6		-35956.39979		9005.48356          4.306956325396653
	1198	K1M44d	 2	 7		-35956.28245		9005.6009           4.475929949921967
	1199	K1M54d	 2	 8		-35956.35160		9005.53175          4.108103882010923
	1200	K1M44d	 2	 9		-35955.97358		9005.90977          3.675243687624984
	1201	K1M54d	 2	 10		-35956.18739		9005.69596          4.293164556805744
	1202	K1M54d	 4	 1		-35956.99828		9004.88507          4.414474972602624
	1203	K1M54d	 4	 2		-35956.79557		9005.08778          4.386343782692747
	1204	K1M44d	 4	 11		-35956.12258		9005.76077          4.295920455649032
	1205	K1M44d	 4	 12		-35956.24112		9005.64223          4.341240144914793
	1206	K1M54d	 4	 13		-35956.02509		9005.85826          4.42528725599361
	1207	K1M54d	 4	 14		-35955.94284		9005.94051          4.3388668450243575
	1208	K1M44d	 4	 15		-35955.82815		9006.0552           4.373105609161178
	1209	K1M44d	 4	 16		-35955.73482		9006.14853          4.5189734601107165
	1210	K1M44d	 4	 3		-35956.66499		9005.21836          4.444602979064876
	1211	K1M44d	 4	 4		-35956.60003		9005.28332          4.436427283193335
	1212	K1M54d	 4	 5		-35956.58040		9005.30295          3.940558852969384
	1213	K1M54d	 4	 6		-35956.46468		9005.41867          4.312313626265829
	1214	K1M44d	 4	 7		-35956.39071		9005.49264          4.3108366042226764
	1215	K1M44d	 4	 8		-35956.35704		9005.52631          4.354735408753477
	1216	K1M54d	 4	 9		-35956.34998		9005.53337          4.3918412732835215
	1217	K1M54d	 4	 10		-35956.26761		9005.61574          4.504793303730622
	1218	K1M54d	 6	 1		-35956.86734		9005.01601          4.32059079641529
	1219	K1M54d	 6	 2		-35956.74104		9005.14231          4.295896003141282
	1220	K1M44d	 6	 11		-35956.23781		9005.64554          4.435555805836918
	1221	K1M44d	 6	 12		-35955.97569		9005.90766          4.051655321093378
	1222	K1M54d	 6	 13		-35955.90918		9005.97417          4.5306203154946525
	1223	K1M54d	 6	 14		-35955.82512		9006.05823          4.456564818425661
	1224	K1M44d	 6	 15		-35955.76513		9006.11822          4.7199602571286405
	1225	K1M54d	 6	 3		-35956.69104		9005.19231          4.500123142601701
	1226	K1M54d	 6	 4		-35956.57250		9005.31085          4.483830927959301
	1227	K1M44d	 6	 5		-35956.52879		9005.35456          3.507981399083162
	1228	K1M54d	 6	 6		-35956.39430		9005.48905          4.289657592980257
	1229	K1M44d	 6	 7		-35956.36119		9005.52216          4.33585127980918
	1230	K1M44d	 6	 8		-35956.30833		9005.57502          4.54510085902273
	1231	K1M44d	 6	 9		-35956.23572		9005.64763          4.3771082089581785
	1232	K1M54d	 6	 10		-35956.16947		9005.71388          4.4785619197915585
	1233	K1M54d	 8	 1		-35956.82000		9005.06335          4.334200250078227
	1234	K1M54d	 8	 2		-35956.77367		9005.10968          4.372300028042463
	1235	K1M54d	 8	 11		-35955.84880		9006.03455          4.528737177413364
	1236	K1M54d	 8	 3		-35956.64811		9005.23524          4.37274925839632
	1237	K1M54d	 8	 4		-35956.52833		9005.35502          3.9172018057510845
	1238	K1M44d	 8	 5		-35956.41468		9005.46867          4.276365332189255
	1239	K1M54d	 8	 6		-35956.28029		9005.60306          4.479356461670131
	1240	K1M44d	 8	 7		-35956.21766		9005.66569          4.405352772104485
	1241	K1M44d	 8	 8		-35956.31157		9005.57178          4.593658322463346
	1242	K1M54d	 8	 9		-35956.00828		9005.87507          4.600816573657784
	1243	K1M44d	 8	 10		-35955.95976		9005.92359          4.487922813181752
	1244	K1M34d	 0	 1		-35875.56637		9086.31698          4.6201570505582605
	1245	K1M34d	 0	 2		-35874.89683		9086.98652          4.3198200891118494
	1246	K1M34d	 0	 3		-35874.51882		9087.36453          4.5501269877919475
	1247	K1M24d	 0	 4		-35871.35676		9090.52659          4.893763995825224
	1248	K1M34d	 10	 1		-35875.81519		9086.06816          3.7277435254114786
	1249	K1M34d	 2	 1		-35875.85995		9086.0234           3.9705007307555866
	1250	K1M34d	 2	 2		-35875.56242		9086.32093          3.9632641885119733
	1251	K1M24d	 2	 11		-35871.03979		9090.84356          4.954031769131647
	1252	K1M34d	 2	 3		-35874.88884		9086.99451          4.0135879982626985
	1253	K1M34d	 2	 4		-35875.17018		9086.71317          3.961099064764038
	1254	K1M34d	 2	 5		-35874.05604		9087.82731          4.436089037543088
	1255	K1M34d	 2	 6		-35874.30960		9087.57375          4.713484094322446
	1256	K1M34d	 2	 7		-35873.94741		9087.93594          4.3664116854968755
	1257	K1M24d	 2	 8		-35872.19940		9089.68395          4.434591447289777
	1258	K1M24d	 2	 9		-35871.43631		9090.44704          4.9903756971598785
	1259	K1M24d	 2	 10		-35871.34580		9090.53755          4.911446536976222
	1260	K1M34d	 4	 1		-35875.81689		9086.06646          3.817031446648385
	1261	K1M34d	 4	 2		-35875.57367		9086.30968          3.96932523044567
	1262	K1M24d	 4	 11		-35871.51109		9090.37226          5.020893293007192
	1263	K1M24d	 4	 12		-35871.48860		9090.39475          4.6638980685479074
	1264	K1M24d	 4	 13		-35871.33793		9090.54542          4.8038136115208925
	1265	K1M24d	 4	 14		-35870.98760		9090.89575          4.445776908469758
	1266	K1M34d	 4	 3		-35874.89284		9086.99051          4.1294800652946675
	1267	K1M34d	 4	 4		-35875.13080		9086.75255          4.107535463601721
	1268	K1M34d	 4	 5		-35874.20585		9087.6775           4.179960578200894
	1269	K1M34d	 4	 6		-35874.06400		9087.81935          4.44845977585682
	1270	K1M34d	 4	 7		-35874.14373		9087.73962          4.168601185189477
	1271	K1M34d	 4	 8		-35873.94454		9087.93881          4.379680779254754
	1272	K1M24d	 4	 9		-35872.36104		9089.52231          4.480826052954607
	1273	K1M24d	 4	 10		-35871.94450		9089.93885          4.900299562811437
	1274	K1M34d	 6	 1		-35875.77129		9086.11206          3.7497962979579307
	1275	K1M34d	 6	 2		-35875.59322		9086.29013          3.739299927182839
	1276	K1M24d	 6	 11		-35871.03075		9090.8526           5.475851045863366
	1277	K1M34d	 6	 3		-35874.86651		9087.01684          4.062514266313836
	1278	K1M34d	 6	 4		-35875.09736		9086.78599          4.0399014151778925
	1279	K1M34d	 6	 5		-35873.88825		9087.9951           4.287449571829895
	1280	K1M34d	 6	 6		-35874.34168		9087.54167          4.263710776995594
	1281	K1M24d	 6	 7		-35873.94440		9087.93895          4.3936544800313895
	1282	K1M24d	 6	 8		-35872.37010		9089.51325          4.4748405886478
	1283	K1M24d	 6	 9		-35871.46696		9090.41639          5.0575664719679505
	1284	K1M24d	 6	 10		-35871.34295		9090.5404           5.228779805868951
	1285	K1M34d	 8	 1		-35875.76372		9086.11963          3.705299962803115
	1286	K1M34d	 8	 2		-35875.60558		9086.27777          3.9418427911245173
	1287	K1M34d	 8	 3		-35875.16066		9086.72269          5.595004034056961
	1288	K1M34d	 8	 4		-35874.51100		9087.37235          3.7904068814465415
	1289	K1M24d	 8	 5		-35871.38227		9090.50108          3.5480031239187984
	1290	K1M14d	 0	 1		-35827.52596		9134.35739          4.953043701280517
	1291	K1M14d	 2	 1		-35827.52544		9134.35791          4.585621868772034
	1292	K1M14d	 2	 2		-35827.38202		9134.50133          4.430911704875162
	1293	K1M14d	 2	 3		-35827.04973		9134.83362          4.428328143940333
	1294	K1M14d	 2	 4		-35825.65035		9136.233            9.45148756110059
	1295	K1M14d	 4	 1		-35827.52436		9134.35899          4.540586946365668
	1296	K1M14d	 4	 2		-35827.37893		9134.50442          4.57093887781988
	1297	K1M14d	 4	 3		-35827.28830		9134.59505          4.649910473783241
	1298	K1M14d	 4	 4		-35827.04712		9134.83623          4.489409505807545
	1299	K1M14d	 4	 5		-35825.65055		9136.2328           10.452136145697493
	1300	K1M14d	 4	 6		-35825.29224		9136.59111          10.715056817598658
	1301	K1M14d	 6	 1		-35827.52267		9134.36068          4.366666275703478
	1302	K1M14d	 6	 2		-35827.37913		9134.50422          4.549108372803227
	1303	K1M14d	 6	 3		-35827.04867		9134.83468          4.504358033639042
	1304	K1M14d	 6	 4		-35825.64449		9136.23886          11.671240633113156
	1305	K1M14d	 8	 1		-35827.52024		9134.36311          4.461047477174494
	1306	K14d4d	 0	 1		-35975.80494		8986.07841          4.402865346111488
	1307	K14d4d	 2	 1		-35975.89633		8985.98702          4.385032626423687
	1308	K1N14d	 2	 1		-35965.10282		8996.78053          4.358929202385435
	1309	K1N14d	 4	 1		-35965.10321		8996.78014          3.8079691943816654
	1310	K1N14d	 4	 2		-35965.09722		8996.78613          5.0453212072253235
	1311	K1N14d	 6	 1		-35965.09782		8996.78553          4.722103102630328
	1312	L3L34d	 0	 1		-43030.97010		1930.91325          0.09832700247527784
	1313	L3L34d	 0	 2		-43030.54027		1931.34308          0.09400260594702087
	1314	L2L34d	 0	 3		-43013.03287		1948.85048          0.1091120971561838
	1315	L2L34d	 0	 4		-43002.39598		1959.48737          0.09510184284386411
	1316	L2L34d	 0	 5		-43002.01361		1959.86974          0.09650296947047884
	1317	L3L34d	 10	 1		-43031.07053		1930.81282          0.08063805984029514
	1318	L2L34d	 10	 2		-43002.45578		1959.42757          0.13650125759252016
	1319	L3L34d	 2	 1		-43031.06918		1930.81417          0.10481438401514617
	1320	L3L34d	 2	 2		-43030.95642		1930.92693          0.10599676094588045
	1321	L2L34d	 2	 11		-43002.38278		1959.50057          0.1172243799216366
	1322	L2L34d	 2	 12		-43002.00788		1959.87547          0.08787081484505424
	1323	L2L24d	 2	 13		-42897.08781		2064.79554          0.09923254473119542
	1324	L3L34d	 2	 3		-43030.85180		1931.03155          0.10596780356449764
	1325	L3L34d	 2	 4		-43030.54267		1931.34068          0.08234877418327237
	1326	L3L34d	 2	 5		-43017.71421		1944.16914          0.22673621602785402
	1327	L2L34d	 2	 6		-43013.02377		1948.85958          0.10623631091124754
	1328	L2L34d	 2	 7		-43012.90747		1948.97588          0.10529719664342395
	1329	L2L34d	 2	 8		-43012.54281		1949.34054          0.10889663405576794
	1330	L2L34d	 2	 9		-43002.44432		1959.43903          0.10433646455928422
	1331	L2L34d	 2	 10		-43002.39890		1959.48445          0.12045820046701257
	1332	L3L34d	 4	 1		-43031.07838		1930.80497          0.10529406960566023
	1333	L3L34d	 4	 2		-43030.94218		1930.94117          0.10429597360908249
	1334	L2L34d	 4	 11		-43002.43852		1959.44483          0.12590152218838654
	1335	L2L34d	 4	 12		-43002.40447		1959.47888          0.120835010671688
	1336	L2L34d	 4	 13		-43002.39438		1959.48897          0.10919594940523142
	1337	L2L34d	 4	 14		-43002.00130		1959.88205          0.0978482494049521
	1338	L2L24d	 4	 15		-42973.33268		1988.55067          0.13363761230897
	1339	L2L24d	 4	 16		-42972.92087		1988.96248          0.3087523560212302
	1340	L3L34d	 4	 3		-43030.83811		1931.04524          0.10511829124992739
	1341	L3L34d	 4	 4		-43030.54843		1931.33492          0.09841643673010585
	1342	L3L34d	 4	 5		-43017.70829		1944.17506          0.19813156012420727
	1343	L3L34d	 4	 6		-43017.28990		1944.59345          0.28801984047611495
	1344	L2L34d	 4	 7		-43013.01086		1948.87249          0.10535718683107263
	1345	L2L34d	 4	 8		-43012.91325		1948.9701           0.10514848448369474
	1346	L2L34d	 4	 9		-43012.86073		1949.02262          0.10606087714944408
	1347	L2L34d	 4	 10		-43012.53097		1949.35238          0.10694343562213562
	1348	L3L34d	 6	 1		-43031.08525		1930.7981           0.10463489192536583
	1349	L3L34d	 6	 2		-43030.94150		1930.94185          0.10309442201280507
	1350	L2L34d	 6	 11		-43002.40450		1959.47885          0.11949236976438861
	1351	L2L34d	 6	 12		-43002.00127		1959.88208          0.10559067510910707
	1352	L2L24d	 6	 13		-42958.49799		2003.38536          0.03764952935563263
	1353	L3L34d	 6	 3		-43030.86909		1931.01426          0.10544978693637472
	1354	L3L34d	 6	 4		-43030.55329		1931.33006          0.10810414157921752
	1355	L3L34d	 6	 5		-43017.69970		1944.18365          0.13910617325938868
	1356	L2L34d	 6	 6		-43013.00557		1948.87778          0.10945366746519952
	1357	L2L34d	 6	 7		-43012.92521		1948.95814          0.10535280125463406
	1358	L2L34d	 6	 8		-43012.54113		1949.34222          0.11018019567372403
	1359	L2L34d	 6	 9		-43002.43440		1959.44895          0.11993556457305965
	1360	L2L34d	 6	 10		-43002.42732		1959.45603          0.12804729225186284
	1361	L3L34d	 8	 1		-43031.08600		1930.79735          0.10365907267242025
	1362	L3L34d	 8	 2		-43030.97111		1930.91224          0.10359326739515627
	1363	L3L34d	 8	 3		-43030.54977		1931.33358          0.10723900669684935
	1364	L2L34d	 8	 4		-43002.41720		1959.46615          0.12780652241093535
	1365	L2L34d	 8	 5		-43002.44633		1959.43702          0.12840698655439914
	1366	L2L34d	 8	 6		-43002.41712		1959.46623          0.12765898191642708
	1367	L2L34d	 8	 7		-43002.02091		1959.86244          0.11053984864989913
	1368	L3M54d	 0	 1		-44004.81025		957.0731            0.03193793793620883
	1369	L3M54d	 0	 2		-44004.37828		957.50507           0.015946953715150435
	1370	L2M54d	 0	 11		-43982.89979		978.98356           0.04214861407969389
	1371	L2M54d	 0	 12		-43982.59370		979.28965           0.05196407263264589
	1372	L2M44d	 0	 13		-43981.94223		979.94112           0.04897145415042914
	1373	L2M54d	 0	 14		-43980.70997		981.17338           0.04885960909880586
	1374	L3M44d	 0	 3		-44003.57587		958.30748           0.03505028321254781
	1375	L3M44d	 0	 4		-44002.74602		959.13733           0.05236505714256395
	1376	L3M44d	 0	 5		-44002.39851		959.48484           0.05181876356299971
	1377	L3M54d	 0	 6		-44002.06979		959.81356           0.04738689756583516
	1378	L3M54d	 0	 7		-44001.08079		960.80256           0.05546146355137909
	1379	L3M54d	 0	 8		-44000.73686		961.14649           0.052648921439075735
	1380	L2M44d	 0	 9		-43984.40527		977.47808           0.02467501075060643
	1381	L2M44d	 0	 10		-43984.02199		977.86136           0.023184656846726135
	1382	L3M54d	 10	 1		-44004.98923		956.89412           0.019122795741155618
	1383	L3M54d	 10	 2		-44004.85520		957.02815           0.018287427999749785
	1384	L3M54d	 10	 11		-44000.94742		960.93593           0.05666479687139694
	1385	L3M54d	 10	 12		-44000.63419		961.24916           0.05789264043842253
	1386	L2M44d	 10	 13		-43984.35688		977.52647           0.02456082645036812
	1387	L2M54d	 10	 14		-43983.17613		978.70722           0.04571936885068262
	1388	L2M54d	 10	 15		-43982.34164		979.54171           0.05252981803819551
	1389	L2M54d	 10	 16		-43982.26284		979.62051           0.05218769659418135
	1390	L2M54d	 10	 17		-43981.84554		980.03781           0.05241049744297671
	1391	L3M54d	 10	 3		-44004.74496		957.13839           0.031391146628074865
	1392	L3M54d	 10	 4		-44004.69932		957.18403           0.01808794259335786
	1393	L3M54d	 10	 5		-44004.36600		957.51735           0.02075074416018569
	1394	L3M44d	 10	 6		-44003.80545		958.0779            0.04079732230899024
	1395	L3M54d	 10	 7		-44003.72768		958.15567           0.04055773071045772
	1396	L3M44d	 10	 8		-44003.32234		958.56101           0.0424862110055911
	1397	L3M44d	 10	 9		-44002.83296		959.05039           0.04898937428812975
	1398	L3M54d	 10	 10		-44001.04810		960.83525           0.0578374570233405
	1399	L3M54d	 12	 1		-44004.99839		956.88496           0.01908180154040292
	1400	L3M54d	 12	 2		-44004.91014		956.97321           0.01861349674362011
	1401	L3M44d	 12	 3		-44004.44670		957.43665           0.02022652029032182
	1402	L3M54d	 12	 4		-44001.04620		960.83715           0.05699047251171233
	1403	L3M54d	 12	 5		-43982.49711		979.38624           0.04650095600430525
	1404	L2M54d	 12	 6		-43933.88348		1027.99987          0.00343559094548173
	1405	L3M54d	 14	 1		-44005.08926		956.79409           0.01905281908979569
	1406	L3M54d	 2	 1		-44004.81177		957.07158           0.03026467041958903
	1407	L3M54d	 2	 2		-44004.77547		957.10788           0.031469624057695156
	1408	L3M44d	 2	 11		-44002.62637		959.25698           0.049102734115908785
	1409	L3M44d	 2	 12		-44002.39623		959.48712           0.050844892196562325
	1410	L3M44d	 2	 13		-44002.17346		959.70989           0.0454912919870923
	1411	L3M44d	 2	 14		-44002.04215		959.8412            0.050526064208115895
	1412	L3M44d	 2	 15		-44001.79231		960.09104           0.039382630656183706
	1413	L3M44d	 2	 16		-44001.65583		960.22752           0.04783173005794438
	1414	L3M44d	 2	 17		-44001.02129		960.86206           0.06553396325077043
	1415	L3M54d	 2	 18		-44000.97344		960.90991           0.07854030752961629
	1416	L3M54d	 2	 19		-44000.70903		961.17432           0.050591934549338725
	1417	L3M54d	 2	 20		-44000.57621		961.30714           0.05026570027205907
	1418	L3M54d	 2	 3		-44004.74357		957.13978           0.03146502348722887
	1419	L3M54d	 2	 21		-44000.48507		961.39828           0.049752095416463464
	1420	L3M54d	 2	 22		-44000.23963		961.64372           0.045748177612465545
	1421	L2M44d	 2	 23		-43984.61378		977.26957           0.024890632909402955
	1422	L2M44d	 2	 24		-43984.45343		977.42992           0.02521159952863115
	1423	L2M44d	 2	 25		-43984.26379		977.61956           0.026775681551336094
	1424	L2M54d	 2	 26		-43983.98101		977.90234           0.025951244550080105
	1425	L2M44d	 2	 27		-43983.23746		978.64589           0.04590191866676559
	1426	L2M54d	 2	 28		-43982.95591		978.92744           0.048825737961098244
	1427	L2M54d	 2	 29		-43982.76220		979.12115           0.041792670392820565
	1428	L2M54d	 2	 30		-43982.58982		979.29353           0.04931291497949814
	1429	L3M54d	 2	 4		-44004.56930		957.31405           0.020520736714064895
	1430	L2M54d	 2	 31		-43982.15073		979.73262           0.09431023394322342
	1431	L2M44d	 2	 32		-43981.99455		979.8888            0.04226621922488546
	1432	L2M54d	 2	 33		-43981.84728		980.03607           0.05687139964631541
	1433	L2M44d	 2	 34		-43981.28750		980.59585           0.05308918198961736
	1434	L2M44d	 2	 35		-43981.12431		980.75904           0.051785813222027015
	1435	L2M54d	 2	 36		-43980.88547		980.99788           0.05073570345657927
	1436	L3M44d	 2	 5		-44004.27508		957.60827           0.02925601308593409
	1437	L3M54d	 2	 6		-44003.64932		958.23403           0.0362450179186901
	1438	L3M54d	 2	 7		-44003.47006		958.41329           0.03704868094678611
	1439	L3M44d	 2	 8		-44003.31623		958.56712           0.03882589056377256
	1440	L3M44d	 2	 9		-44002.81645		959.0669            0.049672936667117244
	1441	L3M44d	 2	 10		-44002.69996		959.18339           0.05094419217394746
	1442	L3M54d	 4	 1		-44004.89186		956.99149           0.021731858292195684
	1443	L3M54d	 4	 2		-44004.74223		957.14112           0.03232019447190565
	1444	L3M44d	 4	 11		-44003.28305		958.6003            0.041341053335812304
	1445	L3M44d	 4	 12		-44002.82504		959.05831           0.05060614568557231
	1446	L3M44d	 4	 13		-44002.77692		959.10643           0.04721613048582535
	1447	L3M44d	 4	 14		-44002.62976		959.25359           0.04949180266658346
	1448	L3M44d	 4	 15		-44002.37951		959.50384           0.04791197476419354
	1449	L3M44d	 4	 16		-44002.20239		959.68096           0.048881555434622616
	1450	L3M44d	 4	 17		-44002.17508		959.70827           0.04784158513012788
	1451	L3M44d	 4	 18		-44002.07181		959.81154           0.0452334691568308
	1452	L3M44d	 4	 19		-44001.82903		960.05432           0.04668571700642566
	1453	L3M44d	 4	 20		-44001.71664		960.16671           0.046470965851872555
	1454	L3M54d	 4	 3		-44004.73792		957.14543           0.029654199550467556
	1455	L3M54d	 4	 21		-44001.41740		960.46595           0.0414203655467706
	1456	L3M54d	 4	 22		-44001.00960		960.87375           0.056938613480734715
	1457	L3M54d	 4	 23		-44000.95547		960.92788           0.0684797669555731
	1458	L3M44d	 4	 24		-44000.88156		961.00179           0.04968590901517832
	1459	L3M54d	 4	 25		-44000.64184		961.24151           0.05132335045630165
	1460	L3M54d	 4	 26		-44000.56617		961.31718           0.04951119024676411
	1461	L3M54d	 4	 27		-44000.53163		961.35172           0.049859970429989374
	1462	L3M54d	 4	 28		-44000.37448		961.50887           0.047973264213779766
	1463	L3M54d	 4	 29		-44000.20282		961.68053           0.04827099083629364
	1464	L2M44d	 4	 30		-43984.52885		977.3545            0.024916270926088176
	1465	L3M54d	 4	 4		-44004.68188		957.20147           0.023721760010107867
	1466	L2M44d	 4	 31		-43984.44440		977.43895           0.024823565237241618
	1467	L2M44d	 4	 32		-43984.32113		977.56222           0.02453952929018706
	1468	L2M54d	 4	 33		-43983.97425		977.9091            0.024744965986275076
	1469	L2M44d	 4	 34		-43983.16650		978.71685           0.049237740239752165
	1470	L2M54d	 4	 35		-43982.96699		978.91636           0.04329344701419596
	1471	L2M54d	 4	 36		-43982.78820		979.09515           0.044025229474802856
	1472	L2M54d	 4	 37		-43982.54137		979.34198           0.04782381216191971
	1473	L2M54d	 4	 38		-43982.43666		979.44669           0.049250435410540444
	1474	L2M54d	 4	 39		-43982.25163		979.63172           0.04719425577818856
	1475	L2M54d	 4	 40		-43982.05734		979.82601           0.06458702083521879
	1476	L3M54d	 4	 5		-44004.58346		957.29989           0.021706917248797235
