Transition register 	 Shell IS 	 IS Configuration 	 IS 2JJ 	 IS eigenvalue 	 IS higher configuration 	 IS percentage 	 Shell FS 	FS Configuration 	 FS 2JJ 	 FS eigenvalue 	 FS higher configuration 	 FS percentage 	 transition energy [eV] 	 intensity 	 intensity [eV] 	 width [eV] 
93 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3p_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)5 (3d)9 (4s)2         	 8 	 1 	   	  	 0 	 0 	 0 	 4.49066
94 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 2 	   	  	 0 	 0 	 0 	 3.43541
95 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 2 	   	  	 0 	 0 	 0 	 3.43541
96 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 0 	 1 	   	  	 0 	 0 	 0 	 3.43541
97 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 2 	 1 	   	  	 0 	 0 	 0 	 3.43541
98 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 3 	   	  	 0 	 0 	 0 	 3.43541
99 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 2 	   	  	 0 	 0 	 0 	 3.43541
100 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 4 	 1 	   	  	 0 	 0 	 0 	 3.43541
101 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 6 	 1 	   	  	 0 	 0 	 0 	 3.43541
102 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_3d 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)8 (4s)2         	 8 	 1 	   	  	 0 	 0 	 0 	 3.43541
103 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 2 	   	  	 18352 	 7.63833e-10 	 1.40179e-05 	 3.43541
104 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 2 	 1 	   	  	 18352.4 	 1.37617e-14 	 2.5256e-10 	 3.43541
105 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 4 	 1 	   	  	 18352.5 	 4.41089e-11 	 8.09509e-07 	 3.43541
106 	 1s_1s 	 (2s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	  	  	 3d_4s 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)1         	 6 	 1 	   	  	 18352.7 	 1.39036e-13 	 2.55169e-09 	 3.43541
107 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 16.9586 	 9.61273e-15 	 1.63018e-13 	 2.27435
108 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_2p 	 (1s)1 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 2 	   	  	 132.261 	 1.88917e-05 	 0.00249864 	 2.53245
109 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_2p 	 (1s)1 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 1.81746
110 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_2p 	 (1s)1 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 155.992 	 1.05833e-05 	 0.00165091 	 2.05828
111 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_2p 	 (1s)1 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 165.875 	 6.64374e-13 	 1.10203e-10 	 1.83034
112 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3s 	 (1s)1 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 4.66294
113 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3s 	 (1s)1 (2s)2 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 1040.33 	 5.96821e-12 	 6.20891e-09 	 2.23469
114 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 1084.72 	 0.00146572 	 1.5899 	 2.41728
115 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 2.18346
116 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 1087.69 	 0.000522993 	 0.568854 	 2.16726
117 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3p 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 1088.92 	 1.05511e-09 	 1.14893e-06 	 2.1377
118 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3d 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 1169.53 	 1.39422e-12 	 1.63058e-09 	 2.23581
119 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3d 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 1169.56 	 2.95821e-06 	 0.0034598 	 2.23454
120 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3d 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 1169.86 	 3.64737e-06 	 0.00426691 	 2.2325
121 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 1s_3d 	 (1s)1 (2s)2 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 1169.91 	 4.60207e-12 	 5.38401e-09 	 2.23361
122 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_2s 	 (1s)2 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 16.9617
123 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 2 	   	  	 8044.82 	 0.0153403 	 123.41 	 27.0339
124 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 19.5683
125 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 8085.65 	 0.000841938 	 6.80762 	 22.4936
126 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_2p 	 (1s)2 (2s)1 (2p)5 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 8097.02 	 5.08683e-07 	 0.00411882 	 19.2
127 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 2 	   	  	 0 	 0 	 0 	 2.67202
128 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 2 	   	  	 0 	 0 	 0 	 2.65497
129 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 0 	 0 	 0 	 2.64543
130 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 2.64907
131 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_2p 	 (1s)2 (2s)2 (2p)4 (3s)2 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 0 	 0 	 0 	 2.61946
132 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3s 	 (1s)2 (2s)1 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 57.3366
133 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3s 	 (1s)2 (2s)1 (2p)6 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 8923.99 	 4.95356e-08 	 0.000442055 	 7.60393
134 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 8967.56 	 0.0632643 	 567.326 	 9.1139
135 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 5.66191
136 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 8970.3 	 0.0282409 	 253.329 	 7.31905
137 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3p 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 8971.24 	 3.39121e-06 	 0.0304234 	 5.81725
138 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 9046.6 	 0.00241343 	 21.8333 	 8.02975
139 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 9048.9 	 3.33844e-08 	 0.000302092 	 7.96626
140 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 9049.05 	 6.76689e-06 	 0.0612339 	 7.98452
141 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_3d 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 9049.25 	 1.00134e-07 	 0.000906138 	 7.95506
142 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_4s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	   	  	 0 	 0 	 0 	 0.984196
143 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2s_4s 	 (1s)2 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 9057.03 	 9.29127e-10 	 8.41513e-06 	 0.901016
144 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 2 	   	  	 9068.3 	 2.99095e-06 	 0.0271228 	 1.53815
145 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 1.50258
146 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 2 	 1 	   	  	 9087.67 	 2.88507e-06 	 0.0262186 	 1.55409
147 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3s 	 (1s)2 (2s)2 (2p)5 (3s)1 (3p)6 (3d)10 (4s)2        	 4 	 1 	   	  	 9089.34 	 4.92144e-10 	 4.47326e-06 	 1.49529
148 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 3 	   	  	 0 	 0 	 0 	 1.54905
149 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 2 	   	  	 0 	 0 	 0 	 3.96418
150 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 4 	   	  	 0 	 0 	 0 	 1.55869
151 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 3 	   	  	 0 	 0 	 0 	 1.49693
152 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 2 	 2p*2 3p*2 2p3 3p3 1s2 2s2 3s2 4s2 3d*4 3d6  	 54.44227 	 0 	 0 	 0 	 1.45612
153 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 0 	 0 	 0 	 1.53369
154 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 0 	 0 	 0 	 1.65226
155 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 3.08376
156 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 6 	 1 	   	  	 0 	 0 	 0 	 1.49537
157 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3p 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 0 	 0 	 0 	 1.4969
158 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 3 	   	  	 0 	 0 	 0 	 1.65287
159 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 3 	   	  	 0 	 0 	 0 	 1.66324
160 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 4 	   	  	 0 	 0 	 0 	 1.5377
161 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 3 	   	  	 0 	 0 	 0 	 1.13193
162 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 2 	   	  	 9204.39 	 1.68224e-07 	 0.0015484 	 1.43807
163 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 0 	 1 	   	  	 0 	 0 	 0 	 1.43021
164 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 2 	   	  	 0 	 0 	 0 	 1.62894
165 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 2 	   	  	 0 	 0 	 0 	 1.76533
166 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 0 	 1 	   	  	 0 	 0 	 0 	 1.44687
167 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 2 	 1 	   	  	 0 	 0 	 0 	 1.56234
168 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 2 	   	  	 0 	 0 	 0 	 1.61274
169 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 6 	 1 	   	  	 0 	 0 	 0 	 1.46394
170 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 4 	 1 	   	  	 0 	 0 	 0 	 1.27514
171 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_3d 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)9 (4s)2         	 8 	 1 	   	  	 0 	 0 	 0 	 1.0485
172 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 2 	 1 	   	  	 9224.41 	 1.90517e-07 	 0.00175741 	 1.41396
173 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 2p_4s 	 (1s)2 (2s)2 (2p)5 (3s)2 (3p)6 (3d)10 (4s)1        	 4 	 1 	   	  	 9224.5 	 2.80643e-11 	 2.58879e-07 	 1.42497
174 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3s_3s 	 (1s)2 (2s)2 (2p)6 (3p)6 (3d)10 (4s)2              	 0 	 1 	   	  	 0 	 0 	 0 	 4.49826
175 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 2 	   	  	 9936.93 	 6.03191e-05 	 0.599387 	 17.749
176 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 10.5816
177 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 2 	 1 	   	  	 9951.29 	 2.30509e-07 	 0.00229386 	 10.3401
178 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3s_3p 	 (1s)2 (2s)2 (2p)6 (3s)1 (3p)5 (3d)10 (4s)2        	 4 	 1 	   	  	 9952.91 	 2.23253e-09 	 2.22202e-05 	 9.85168
179 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 2 	   	  	 0 	 0 	 0 	 6.31302
180 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 4 	 2 	   	  	 0 	 0 	 0 	 5.34003
181 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 0 	 1 	   	  	 0 	 0 	 0 	 5.77556
182 	 1s_2s 	 (1s)1 (2s)1 (2p)6 (3s)2 (3p)6 (3d)10 (4s)2        	 0 	 1 	  	  	 3p_3p 	 (1s)2 (2s)2 (2p)6 (3s)2 (3p)4 (3d)10 (4s)2        	 2 	 1 	   	  	 0 	 0 	 0 	 5.79453
